id,gridarea,P10_POP,total_bovins,total_caprins,total_equides,total_ovins,total_porcins,lon,lat,type_pop_max,nb_max,typo_supPOP,typo_supPOP_lib,img,tip,tip_1,tip_img,tip_2
1018,342316885.326797,40751.9904265969,135.140855906993,3.54224868826103,118.519028483329,74.988706546483,0,371276.773802449,6389535.52272566,humains,40751.9904265969,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1019,399022596.876764,24675.6779170011,59.1181083135993,12.718405407779,85.7597087566838,189.425596045932,0,390018.242424611,6389993.38730557,humains,24675.6779170011,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1020,395603547.834266,17533.979127057,121.600411087292,11.675014804128,75.84248179277,313.099050765259,0,409975.276658389,6389977.1136813,humains,17533.979127057,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1021,393001177.728174,32970.573161988,727.638099568601,169.23437459961,114.622516606245,469.404798317018,5.20734551833718,429960.043026581,6390045.08865253,humains,32970.573161988,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1022,388772531.275269,34571.2935484675,4839.58805163428,44.6585235137012,359.842759628501,1309.45130622377,23.249610664348,450068.660517591,6389907.52742067,humains,34571.2935484675,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1023,391262909.291541,37136.7786810502,6960.40633810051,19.483951844805,304.261580638921,1484.96128215959,20.918723779668,469973.112441345,6390030.4653154,humains,37136.7786810502,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1024,388529266.771442,15154.89730838,11186.3710658941,1470.4479612547,183.423553652051,1446.9647852031,631.874846649353,489969.11034648,6389990.30167155,humains,15154.89730838,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1025,391619126.85081,12799.7349251373,15339.7919401573,2006.9311768731,424.217170442187,1852.57890493844,1384.52117393768,509973.778447668,6389953.26756272,bovins,15339.7919401573,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1026,393894872.257071,12771.0503105865,10327.0315099058,1627.86452880211,197.01745642296,1430.67879731749,202.819513272912,529955.681127701,6389944.82610958,humains,12771.0503105865,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1027,396995221.693187,13084.7682093301,5740.16785075996,346.410327464296,281.68987620087,3749.82150236246,3361.00817869057,549984.600916043,6390021.59446181,humains,13084.7682093301,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1028,393644426.851142,10236.3411035949,7204.91051919507,142.446555057353,270.791131485144,13441.9730025809,3457.73749651347,569990.058945302,6390047.61301712,ovins,13441.9730025809,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1029,393440994.417253,4779.17810423828,3954.65861434807,1618.46499686357,240.951847603383,47954.2281935693,285.118953692559,589983.410183473,6389993.7776283,ovins,47954.2281935693,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1030,391741592.714288,9779.84286968013,6419.80834662592,1755.77920151806,305.369932806249,43778.7221687802,915.300629283777,609895.799234434,6390073.90575283,ovins,43778.7221687802,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1031,391614137.468429,27048.390844074,28269.9438689219,2685.74280204335,300.762431692981,11948.0702957375,7011.50549241231,630001.083647258,6390014.72280147,bovins,28269.9438689219,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1032,392775144.494913,19203.901726712,31679.8662076223,2705.29762930874,289.282101271812,6675.51953316042,14589.6951149399,649974.556034715,6390021.56031431,bovins,31679.8662076223,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1033,391293750.181644,7594.29635293974,29745.2509861562,4093.69366692701,154.994742603375,6793.62491630918,10589.8422592396,670108.853064622,6389967.55490304,bovins,29745.2509861562,bovins_porcins,+ de bovins que d&#39humains<br> + de porcins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains<br> + de porcins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains<br> + de porcins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1034,390234624.598018,6874.65012093361,37776.199838649,879.90815752528,127.469993470125,4604.88880363817,506.846563850403,690015.663088274,6390013.08871173,bovins,37776.199838649,bovins,+ de bovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1035,395854411.864273,6649.48765224402,22929.2063596369,125.606334872157,188.777255976035,9061.45097466395,1.19731387954423,710030.860005576,6389989.28665587,bovins,22929.2063596369,bovins_ovins,+ de bovins que d&#39humains<br> + de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1036,394435432.390613,14398.5648254303,19912.994257354,26.4819275633067,202.349224166382,15089.9388157714,397.280495144587,729953.844292735,6390018.46518974,bovins,19912.994257354,bovins_ovins,+ de bovins que d&#39humains<br> + de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1037,390359870.709938,5398.3567895371,13619.2022693729,30.6368772151396,283.178100086975,7771.22177546873,27.8169196402832,750023.159677763,6390045.1781507,bovins,13619.2022693729,bovins_ovins,+ de bovins que d&#39humains<br> + de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1038,395438937.239409,4242.71788365405,7409.57273128279,344.529012395491,162.578697197859,6783.68908860178,88.4765539568155,769930.367695791,6390027.10993288,bovins,7409.57273128279,bovins_ovins,+ de bovins que d&#39humains<br> + de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=1.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>",bovins<b><font size=2.5 color=black>Plus gros cheptel : bovins</b></font><br><font size=2.5 color=black>+ de bovins que d&#39humains<br> + de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Cow-PNG-11.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : bovins</b></font><br>
1039,394301856.526783,11641.281092172,1074.63594701441,514.642722574382,206.008814752726,3530.45066502147,176.37610386011,789973.350316411,6390093.3325276,humains,11641.281092172,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1040,394858909.271536,40350.6780161353,2353.33902711878,1189.71179634478,359.403673322478,6732.09509058791,357.30539672679,809990.872026125,6389952.19391594,humains,40350.6780161353,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1041,395744810.922242,48105.6242884525,3251.02649402958,878.551646951875,304.389214452154,10431.3642923611,364.956852504525,829995.031672055,6390003.35372266,humains,48105.6242884525,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1042,391729250.087838,36181.5002648325,693.781224884834,1571.52052034204,288.008674825241,2932.27841990434,1985.40512687679,849948.041581044,6389999.51833242,humains,36181.5002648325,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1043,398807633.902164,7335.40793995917,1349.9961949065,3938.69561692664,312.579080176885,7234.56366502437,2238.89297888394,870004.267925776,6389992.31053333,humains,7335.40793995917,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1044,394321508.641754,2086.67119340543,288.901856612926,2788.81345030968,189.893598587155,12004.0732139097,16.2855379614097,890022.990693888,6389912.91751163,ovins,12004.0732139097,caprins_ovins,+ de caprins que d&#39humains<br> + de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de caprins que d&#39humains<br> + de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de caprins que d&#39humains<br> + de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1045,392059531.130551,2873.31573627467,395.222454683206,1243.72106202423,130.551621807562,14028.5977613243,62.6365723288014,909992.24114738,6390033.67357023,ovins,14028.5977613243,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1046,395967008.330133,12583.0342249924,2839.73543974752,178.405948823317,288.195613913056,20274.12804234,7.99799962283165,930017.617720401,6389982.94985534,ovins,20274.12804234,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1047,395177532.853013,45060.4475446872,10171.6432524177,1264.36690750782,344.583978313279,36160.2240058359,2302.00384891695,950030.260042604,6389998.05361228,humains,45060.4475446872,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
1048,391672770.870193,8265.4661526854,2385.39248314394,302.987894107333,155.157170153196,25213.6726904952,171.441640809781,970067.581281872,6389980.4299928,ovins,25213.6726904952,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1049,400000000.007982,7452.2972929708,1800.61406799402,163.399233204613,86.2099997793893,15853.3888562115,9.8626738937382,990000.000000001,6390000,ovins,15853.3888562115,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1050,199052560.992321,1888.52084350763,314.243983907908,64.7603307833719,25.6308942337043,4457.02053948033,1.51256794088909,1005377.5562049,6391005.5156968,ovins,4457.02053948033,ovins,+ de ovins que d&#39humains,http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=1.5 color=black>+ de ovins que d&#39humains</font><br>",ovins<b><font size=2.5 color=black>Plus gros cheptel : ovins</b></font><br><font size=2.5 color=black>+ de ovins que d&#39humains</font><br>,"<img src = ""http://www.pngall.com/wp-content/uploads/2016/03/Sheep.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : ovins</b></font><br>
1077,162040624.116932,28519.3200868025,62.5442682306215,9.23090177959887,54.5149966003076,42.1871611899088,0,372279.818648361,6411835.75989177,humains,28519.3200868025,POP,,http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60""><br><b><font size=1.5 color=black>Plus gros cheptel : humains</b></font><br><font size=1.5 color=black></font><br>",humains<b><font size=2.5 color=black>Plus gros cheptel : humains</b></font><br><font size=2.5 color=black></font><br>,"<img src = ""http://www.alloprof.qc.ca/BV/PublishingImages/pages/a0306/a306i29.png"" height=""50""width=""60"">",<b><font size=1.5 color=black>Cheptel le plus nombreux : humains</b></font><br>
